Time,AGUACHINON_TORO,,,PETERS,,,ANAHEIM_BARBER,,,BOLSACHICA,,,BONITA,,,CARBON_CREEK,,,CENTRAL_IRVINE,,,COSTAMESA_CH,,,EASTGARDEN,,,FULLERTON_VLLYV,,,
and,262.01,,,262.01,,,262.01,,,262.01,,,262.01,,,262.01,,,262.01,,,262.01,,,262.01,,,262.01,,,
Date,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,
3/26/2015 0:00,0,2,,2.7,2,,0.97,2,,0.57,1,,0.56,1,,0.71,2,,0.02,2,,0.01,1,,0.87,2,,0.41,2,,
3/27/2015 0:00,0,2,,2.8,2,,0.92,2,,0.54,1,,0.53,1,,0.85,2,,0.17,2,,0.02,1,,1,2,,0.29,2,,
3/28/2015 0:00,0,2,,2.7,2,,0.86,2,,0.54,1,,0.56,1,,0.68,2,,0.13,2,,0.01,1,,0.86,2,,0.27,2,,
3/29/2015 0:00,0,2,,2.4,2,,0.66,2,,0.53,1,,0.54,1,,0.68,2,,0.11,2,,0.01,1,,0.88,2,,0.44,2,,
3/30/2015 0:00,0,2,,2.8,2,,0.84,2,,0.52,1,,0.54,1,,0.89,2,,0.08,2,,0.01,1,,1.8,2,,0.83,2,,
3/31/2015 0:00,0,2,,3,2,,0.8,2,,0.49,1,,0.54,1,,0.71,2,,0.06,2,,0.01,1,,1.9,2,,0.46,2,,
4/1/2015 0:00,0,2,,2.7,2,,0.94,2,,0.6,1,,0.53,1,,1.48,2,,0.07,2,,0.02,1,,4.1,2,,0.46,2,,
4/2/2015 0:00,0,2,,2.6,2,,0.91,2,,0.69,1,,0.45,1,,2.9,2,,0.04,2,,0.01,1,,2.8,2,,0.63,2,,
4/3/2015 0:00,0,2,,2.6,2,,0.9,2,,0.72,1,,0.44,1,,1.98,2,,0.09,2,,0.01,1,,2.3,2,,0.56,2,,
4/4/2015 0:00,0,2,,2.8,2,,0.84,2,,0.6,1,,0.4,1,,1.02,2,,0.14,2,,0.01,1,,2.4,2,,0.54,2,,
4/5/2015 0:00,0,2,,2.9,2,,0.97,2,,0.56,1,,0.38,1,,0.58,2,,0.13,2,,0.01,1,,2.2,2,,0.58,2,,
4/6/2015 0:00,0,2,,2.8,2,,0.9,2,,0.56,1,,0.33,1,,1.16,2,,0.15,2,,0.01,1,,2.1,2,,1.04,2,,
4/7/2015 0:00,0,2,,25,2,,25,2,,0.55,1,,0.27,1,,13.7,2,,1.39,2,,0.02,1,,5.3,2,,16.2,2,,
4/8/2015 0:00,0,2,,24,2,,3.2,2,,41,1,,0.66,1,,11.6,2,,2.71,2,,0.03,1,,9.8,2,,5.13,2,,
4/9/2015 0:00,0,2,,2.7,2,,0.54,2,,0.81,1,,0.27,1,,0.63,2,,0.05,2,,0.01,1,,1.8,2,,0.49,2,,
4/10/2015 0:00,0,2,,2.5,2,,0.54,2,,0.6,1,,0.27,1,,0.63,2,,0.11,2,,0.01,1,,3.1,2,,0.4,2,,
4/11/2015 0:00,0,2,,2.7,2,,0.54,2,,0.62,1,,0.29,1,,0.45,2,,0.06,2,,0.01,1,,1.8,2,,0.47,2,,
4/12/2015 0:00,0,2,,2.7,2,,0.56,2,,0.56,1,,0.31,1,,0.8,2,,0.05,2,,0.01,1,,1.1,2,,0.46,2,,
4/13/2015 0:00,0,2,,2.7,2,,0.67,2,,0.55,1,,0.37,1,,0.94,2,,0.06,2,,0.01,1,,1.3,2,,0.47,2,,
4/14/2015 0:00,0,2,,2.7,2,,0.68,2,,0.54,1,,0.4,1,,1.24,2,,0.07,2,,0.01,1,,1.2,2,,0.55,2,,
4/15/2015 0:00,0,2,,2.8,2,,0.67,2,,0.54,1,,0.37,1,,1.72,2,,0.04,2,,0.02,1,,1.1,2,,0.53,2,,
4/16/2015 0:00,0,2,,2.8,2,,0.7,2,,0.54,1,,0.42,1,,0.64,2,,0.04,2,,0.02,1,,1.5,2,,0.49,2,,
4/17/2015 0:00,0,2,,2.6,2,,0.62,2,,0.56,1,,0.39,1,,0.67,2,,0.05,2,,0.01,1,,0.82,2,,0.47,2,,
4/18/2015 0:00,0,2,,2.6,2,,0.69,2,,0.53,1,,0.37,1,,0.75,2,,0.06,2,,0.02,1,,0.7,2,,0.56,2,,
4/19/2015 0:00,0,2,,2.5,2,,0.67,2,,0.56,1,,0.37,1,,0.55,2,,0.05,2,,0.02,1,,0.69,2,,0.73,2,,
4/20/2015 0:00,0,2,,2.9,2,,0.78,2,,0.55,1,,0.43,1,,1.04,2,,0.08,2,,0.02,1,,0.85,2,,0.58,2,,
4/21/2015 0:00,0,2,,3,2,,0.7,2,,0.53,1,,0.39,1,,0.74,2,,0.07,2,,0.04,1,,0.79,2,,0.67,2,,
4/22/2015 0:00,0,2,,3.1,2,,0.68,2,,0.51,1,,0.48,1,,0.7,2,,0.06,2,,0.01,1,,0.82,2,,0.99,2,,
4/23/2015 0:00,0,2,,2.7,2,,0.62,2,,0.46,1,,0.43,1,,0.83,2,,0.04,2,,0.01,1,,0.93,2,,0.79,2,,
4/24/2015 0:00,0,2,,2.7,2,,0.95,2,,0.42,1,,0.63,1,,0.6,2,,0.05,2,,0.06,1,,0.85,2,,1.03,2,,
4/25/2015 0:00,0,2,,3.3,2,,2.3,2,,0.44,1,,0.45,1,,0.79,2,,1.05,2,,0.01,1,,0.66,2,,3.14,2,,
4/26/2015 0:00,0,2,,3.2,2,,1,2,,0.48,1,,0.45,1,,0.7,2,,0.17,2,,0.01,1,,0.76,2,,1.02,2,,
4/27/2015 0:00,0,2,,2.8,2,,0.68,2,,0.74,1,,0.44,1,,0.87,2,,0.04,2,,0.01,1,,0.86,2,,1.19,2,,
4/28/2015 0:00,0,2,,2.7,2,,0.77,2,,0.71,1,,0.43,1,,0.67,2,,0.1,2,,0.01,1,,0.6,2,,0.46,2,,
4/29/2015 0:00,0,2,,2.7,2,,0.81,2,,0.54,1,,0.43,1,,0.63,2,,0.1,2,,0.01,1,,2.9,2,,0.51,2,,
4/30/2015 0:00,0,2,,3,2,,0.8,2,,0.38,1,,0.39,1,,0.86,2,,0.06,2,,0.01,1,,0.91,2,,0.5,2,,
5/1/2015 0:00,0,2,,2.8,2,,0.74,2,,0.32,1,,0.35,1,,0.8,2,,0.05,2,,0.01,1,,0.58,2,,0.57,2,,
5/2/2015 0:00,0,2,,2.8,2,,0.7,2,,0.29,1,,0.35,1,,0.61,2,,0.11,2,,0.01,1,,0.55,2,,0.73,2,,
5/3/2015 0:00,0,2,,2.9,2,,0.64,2,,0.28,1,,0.31,1,,0.49,2,,0.06,2,,0.01,1,,0.59,2,,0.61,2,,
5/4/2015 0:00,0,2,,2.8,2,,0.61,2,,0.27,1,,0.34,1,,0.59,2,,0.06,2,,0.02,1,,0.6,2,,0.67,2,,
5/5/2015 0:00,0,2,,2.8,2,,0.75,2,,0.28,1,,0.35,1,,1.25,2,,0.13,2,,0.02,1,,0.67,2,,0.76,2,,
5/6/2015 0:00,0,2,,3,2,,0.82,2,,0.3,1,,0.43,1,,1.14,2,,0.06,2,,0.01,1,,0.8,2,,0.83,2,,
5/7/2015 0:00,0,2,,50,2,,0.75,2,,0.32,1,,0.52,1,,0.52,2,,4.06,2,,1.6,1,,4.5,2,,1.04,2,,
5/8/2015 0:00,0,2,,136,2,,20,2,,35,1,,9.03,1,,43.6,2,,21.2,2,,1.3,1,,17,2,,31.2,2,,
5/9/2015 0:00,0,2,,3.8,2,,0.55,2,,0.56,1,,0.81,1,,1.01,2,,0.38,2,,0.02,1,,1.6,2,,1.29,2,,
5/10/2015 0:00,0,2,,2.6,2,,0.55,2,,0.5,1,,0.39,1,,0.38,2,,0.03,2,,0.01,1,,1.1,2,,0.61,2,,
5/11/2015 0:00,0,2,,2.7,2,,0.67,2,,0.5,1,,0.38,1,,0.81,2,,0.03,2,,0.01,1,,1.1,2,,0.48,2,,
5/12/2015 0:00,0,2,,2.7,2,,0.61,2,,0.53,1,,0.38,1,,0.31,2,,0.03,2,,0.01,1,,1,2,,0.47,2,,
5/13/2015 0:00,0,2,,2.8,2,,0.72,2,,0.53,1,,0.42,1,,0.42,2,,0.03,2,,0.01,1,,1.3,2,,0.53,2,,
5/14/2015 0:00,0.01,2,,159,2,,40,2,,83,1,,14,1,,24.9,2,,10.1,2,,3.3,1,,25,2,,20.3,2,,
5/15/2015 0:00,0,2,,61,2,,68,2,,87,1,,5.39,1,,42.6,2,,6.65,2,,1.1,1,,47,2,,22,2,,
5/16/2015 0:00,0,2,,3.4,2,,0.66,2,,1.4,1,,1.16,1,,1.08,2,,0.13,2,,0.01,1,,5.1,2,,0.77,2,,
5/17/2015 0:00,0,2,,2.8,2,,0.63,2,,1,1,,0.41,1,,0.41,2,,0.03,2,,0.01,1,,1.1,2,,0.34,2,,
5/18/2015 0:00,0,2,,3.1,2,,0.59,2,,0.84,1,,0.33,1,,0.51,2,,0.03,2,,0.01,1,,0.94,2,,0.29,2,,
5/19/2015 0:00,0,2,,3.2,2,,0.58,2,,0.76,1,,0.33,1,,0.35,2,,0.03,2,,0.01,1,,1.1,2,,0.26,2,,
5/20/2015 0:00,0,2,,2.8,2,,0.54,2,,0.73,1,,0.35,1,,0.58,2,,0.04,2,,0.01,1,,1.1,2,,0.31,2,,
5/21/2015 0:00,0,2,,3,2,,0.63,2,,0.73,1,,0.39,1,,0.36,2,,0.03,2,,0.01,1,,0.95,2,,0.42,2,,
5/22/2015 0:00,0,2,,4.9,2,,0.53,2,,0.77,1,,1.05,1,,0.34,2,,1.72,2,,0.01,1,,3.7,2,,0.66,2,,
5/23/2015 0:00,0,2,,3.4,2,,0.56,2,,0.77,1,,0.37,1,,0.42,2,,0.09,2,,0.01,1,,0.98,2,,0.64,2,,
5/24/2015 0:00,0,2,,3,2,,0.64,2,,0.85,1,,0.38,1,,0.31,2,,0.07,2,,0.01,1,,0.98,2,,0.59,2,,
5/25/2015 0:00,0,2,,3,2,,0.66,2,,0.87,1,,0.45,1,,0.33,2,,0.16,2,,0.01,1,,1,2,,0.72,2,,
5/26/2015 0:00,0,2,,3.8,2,,0.66,2,,0.83,1,,0.41,1,,1,2,,0.21,2,,0.01,1,,1.1,2,,0.59,2,,
5/27/2015 0:00,0,2,,3.8,2,,0.84,2,,0.89,1,,0.35,1,,2.24,2,,0.04,2,,0.01,1,,1.2,2,,0.6,2,,
5/28/2015 0:00,0,70,,3,2,,0.64,2,,0.86,1,,0.37,1,,2.4,2,,0.04,2,,0.01,1,,1.1,2,,0.66,2,,
5/29/2015 0:00,0,70,,3,2,,0.6,2,,0.74,1,,0.34,1,,2.18,2,,0.06,2,,0.01,1,,0.91,2,,0.42,2,,
5/30/2015 0:00,0,70,,3,2,,0.63,2,,0.68,1,,0.33,1,,0.87,2,,0.1,2,,0.01,1,,0.86,2,,0.61,2,,
5/31/2015 0:00,0,70,,2.8,2,,0.58,2,,0.64,1,,0.32,1,,1.11,2,,0.08,2,,0.01,1,,0.87,2,,0.43,2,,
6/1/2015 0:00,0,70,,2.9,2,,0.66,2,,0.63,1,,0.36,1,,1.59,2,,0.42,2,,0.01,1,,0.88,2,,0.44,2,,
6/2/2015 0:00,0,70,,3.1,2,,0.77,2,,0.62,1,,0.34,1,,1.76,2,,0.11,2,,0.01,1,,0.89,2,,0.4,2,,
6/3/2015 0:00,0,70,,3,2,,0.68,2,,0.64,1,,0.34,1,,1.3,2,,0.04,2,,0.01,1,,0.91,2,,0.36,2,,
6/4/2015 0:00,0,70,,3.2,2,,0.76,2,,0.65,1,,0.38,1,,0.92,2,,0.04,2,,0.01,1,,0.88,2,,0.35,2,,
6/5/2015 0:00,0,70,,2.9,2,,0.7,2,,0.6,1,,0.36,1,,1.19,2,,0.17,2,,0.04,1,,0.86,2,,0.38,2,,
6/6/2015 0:00,0,70,,2.8,2,,0.55,2,,0.59,1,,0.36,1,,0.94,2,,0.06,2,,0.05,1,,0.87,2,,0.38,2,,
6/7/2015 0:00,0,70,,2.8,2,,0.56,2,,0.6,1,,0.36,1,,0.68,2,,0.03,2,,0.01,1,,0.88,2,,0.4,2,,
6/8/2015 0:00,0,70,,3,2,,0.66,2,,0.66,1,,0.41,1,,0.82,2,,0.06,2,,0.01,1,,0.89,2,,0.31,2,,
6/9/2015 0:00,0,70,,3.2,2,,0.66,2,,0.68,1,,0.38,1,,0.68,2,,0.09,2,,0.01,1,,0.9,2,,0.43,2,,
6/10/2015 0:00,0,2,,3.1,2,,0.73,2,,0.81,1,,0.34,1,,0.68,2,,0.06,2,,0.06,1,,0.91,2,,0.31,2,,
6/11/2015 0:00,0,2,,2.9,2,,0.65,2,,0.78,1,,0.35,1,,0.81,2,,0.06,2,,0.02,1,,0.89,2,,0.26,2,,
6/12/2015 0:00,0,2,,2.9,2,,0.72,2,,0.79,1,,0.35,1,,0.64,2,,0.04,2,,0.02,1,,0.86,2,,0.61,2,,
6/13/2015 0:00,0,2,,2.9,2,,0.63,2,,0.93,1,,0.36,1,,0.78,2,,0.04,2,,0.02,1,,0.86,2,,0.61,2,,
6/14/2015 0:00,0,2,,2.8,2,,0.64,2,,1,1,,0.36,1,,0.58,2,,0.02,2,,0.03,1,,0.85,2,,0.42,2,,
6/15/2015 0:00,0,2,,2.9,2,,0.66,2,,1.1,1,,0.37,1,,0.53,2,,0.02,2,,0.01,1,,0.98,2,,0.49,2,,
6/16/2015 0:00,0,2,,3.3,2,,0.67,2,,1.1,1,,0.41,1,,0.7,2,,0.23,2,,0.01,1,,0.94,2,,0.38,2,,
6/17/2015 0:00,0,2,,3.5,2,,0.66,2,,1.1,1,,0.38,1,,0.57,2,,0.05,2,,0.01,1,,0.83,2,,0.29,2,,
6/18/2015 0:00,0,2,,3.4,2,,0.7,2,,0.98,1,,0.39,1,,0.52,2,,0.11,2,,0.05,1,,0.91,2,,0.31,2,,
6/19/2015 0:00,0,2,,3.4,2,,0.64,2,,1,1,,0.42,1,,0.69,2,,0.08,2,,0.06,1,,0.97,2,,0.27,2,,
6/20/2015 0:00,0,2,,3.1,2,,0.64,2,,0.98,1,,0.43,1,,0.47,2,,0.08,2,,0.01,1,,0.57,2,,0.24,2,,
6/21/2015 0:00,0,2,,2.9,2,,0.56,2,,1,1,,0.35,1,,0.61,2,,0.07,2,,0.03,1,,0.66,2,,0.28,2,,
6/22/2015 0:00,0,2,,3.1,2,,0.55,2,,0.94,1,,0.38,1,,0.43,2,,0.32,2,,0.02,1,,0.61,2,,0.29,2,,
6/23/2015 0:00,0,2,,3.2,2,,0.55,2,,0.88,1,,0.39,1,,0.47,2,,0.13,2,,,151,,0.65,2,,0.29,2,,
6/24/2015 0:00,0,2,,3,2,,0.47,2,,0.91,1,,0.43,1,,0.71,2,,0.06,2,,,151,,2.2,2,,0.25,2,,
6/25/2015 0:00,0,2,,3.1,2,,0.56,2,,0.77,1,,0.43,1,,0.48,2,,0.15,2,,,151,,0.9,2,,0.23,2,,
6/26/2015 0:00,0,2,,3,2,,0.55,2,,0.66,1,,0.47,1,,0.44,2,,0.05,2,,,151,,0.5,2,,0.22,2,,
6/27/2015 0:00,0,2,,2.9,2,,0.47,2,,0.68,1,,0.83,1,,0.63,2,,0.05,2,,,151,,0.47,2,,0.3,2,,
6/28/2015 0:00,0,2,,2.9,2,,0.58,2,,0.75,1,,0.8,1,,0.46,2,,0.04,2,,,151,,0.49,2,,0.31,2,,
6/29/2015 0:00,0,2,,2.9,2,,0.6,2,,0.64,1,,0.8,1,,0.48,2,,0.02,2,,,151,,1.1,2,,0.33,2,,
6/30/2015 0:00,0,2,,2.8,2,,0.63,2,,0.62,1,,0.43,1,,0.66,2,,0.15,2,,,151,,0.64,2,,0.38,2,,
7/1/2015 0:00,0,2,,2.8,2,,0.59,2,,0.61,1,,0.42,1,,0.76,2,,0.02,2,,0.01,1,,0.55,1,,0.45,2,,
7/2/2015 0:00,0,2,,2.9,2,,0.53,2,,0.61,1,,0.42,1,,0.8,2,,0.03,2,,0.01,1,,0.56,1,,0.27,2,,
7/3/2015 0:00,0,2,,2.9,2,,0.54,2,,0.6,1,,0.41,1,,0.43,2,,0.02,2,,0.01,1,,2.4,1,,0.27,2,,
7/4/2015 0:00,0,2,,2.8,2,,0.59,2,,0.61,1,,0.39,1,,0.39,2,,0.03,2,,0.01,1,,4.3,1,,0.32,2,,
7/5/2015 0:00,0,2,,2.8,2,,0.57,2,,0.73,1,,0.61,1,,0.59,2,,0.02,2,,0.01,1,,0.76,1,,0.47,2,,
7/6/2015 0:00,0,2,,3.4,2,,0.6,2,,0.79,1,,0.75,1,,0.44,2,,0.04,2,,0.01,1,,1.2,1,,0.49,2,,
7/7/2015 0:00,0,2,,3.3,2,,0.57,2,,0.88,1,,0.81,1,,0.66,2,,0.05,2,,0.01,1,,1.1,1,,0.52,2,,
7/8/2015 0:00,0,2,,3.6,2,,0.58,2,,1.1,1,,0.79,1,,0.76,2,,0.18,2,,0.01,1,,1.1,1,,0.63,2,,
7/9/2015 0:00,0,2,,3.6,2,,0.52,2,,1.2,1,,0.66,1,,0.54,2,,0.07,2,,0.01,1,,0.89,1,,0.59,2,,
7/10/2015 0:00,0,2,,3.1,2,,0.5,2,,1.1,1,,0.43,1,,0.59,2,,0.11,2,,0.02,1,,0.69,1,,0.66,2,,
7/11/2015 0:00,0,2,,3.2,2,,0.61,2,,1.1,1,,0.36,1,,0.72,2,,0.1,2,,0.01,1,,0.63,1,,0.68,2,,
7/12/2015 0:00,0,2,,3.1,2,,0.53,2,,1.3,1,,0.33,1,,0.49,2,,0.06,2,,0.03,1,,0.68,1,,0.59,2,,
7/13/2015 0:00,0,2,,3.1,2,,0.6,2,,1.3,1,,0.34,1,,0.58,2,,0.06,2,,0.03,1,,0.64,1,,0.69,2,,
7/14/2015 0:00,0,2,,3.4,2,,0.59,2,,1.2,1,,0.35,1,,0.73,2,,0.05,2,,0.02,1,,0.62,1,,0.84,2,,
7/15/2015 0:00,0,2,,3.2,2,,0.73,2,,1.2,1,,0.37,1,,0.61,2,,0.02,2,,0,1,,0.78,1,,0.76,2,,
7/16/2015 0:00,0,2,,2.9,2,,0.69,2,,1.4,1,,0.34,1,,0.49,2,,0.02,2,,0.01,1,,0.63,1,,0.62,2,,
7/17/2015 0:00,0,2,,2.9,2,,0.58,2,,1.3,1,,0.36,1,,0.79,2,,0.08,2,,0.02,1,,0.59,1,,0.64,2,,
7/18/2015 0:00,0,2,,53,2,,14,2,,23,1,,2.2,1,,8.05,2,,5.44,2,,1.8,1,,13,1,,17.5,2,,
7/19/2015 0:00,0.5,70,,126,2,,34,2,,37,1,,4.69,1,,31.3,2,,5.76,2,,3.6,1,,14,1,,21.2,2,,
7/20/2015 0:00,0,2,,28,2,,3.6,2,,15,1,,4.59,1,,8.76,2,,3.63,2,,0.06,1,,12,1,,8.67,2,,
7/21/2015 0:00,0,2,,3,2,,0.62,2,,0.91,1,,0.67,1,,1.17,2,,0.1,2,,0.01,1,,1.4,1,,0.71,2,,
7/22/2015 0:00,0,2,,2.6,2,,0.59,2,,0.73,1,,0.51,1,,1.72,2,,0.07,2,,0.01,1,,2.2,1,,0.46,2,,
7/23/2015 0:00,0,2,,2.4,2,,1.4,2,,0.67,1,,0.49,1,,0.94,2,,0.32,2,,0.01,1,,1.3,1,,0.41,2,,
7/24/2015 0:00,0,2,,2.4,2,,0.65,2,,0.72,1,,0.46,1,,0.53,2,,0.21,2,,0.01,1,,0.97,1,,0.37,2,,
7/25/2015 0:00,0,2,,2.4,2,,0.62,2,,0.76,1,,0.38,1,,0.57,2,,0.2,2,,0.01,1,,0.76,1,,0.28,2,,
7/26/2015 0:00,0,2,,2.4,2,,0.55,2,,0.66,1,,0.33,1,,0.48,2,,0.13,2,,0.01,1,,0.69,1,,0.15,2,,
7/27/2015 0:00,0,2,,2.4,2,,0.61,2,,0.63,1,,0.37,1,,0.41,2,,0.06,2,,0.01,1,,0.68,1,,0.35,2,,
7/28/2015 0:00,0,2,,2.4,2,,0.6,2,,0.64,1,,0.35,1,,0.76,2,,0.06,2,,0.01,1,,0.72,1,,0.11,2,,
7/29/2015 0:00,0,2,,2.6,2,,0.7,2,,0.67,1,,0.37,1,,0.46,2,,0.33,2,,,151,,0.69,1,,0.1,2,,
7/30/2015 0:00,0,2,,5.9,2,,0.82,2,,0.65,1,,0.41,1,,0.48,2,,0.41,2,,0.01,1,,0.67,1,,0.12,2,,
7/31/2015 0:00,0,2,,5.9,2,,0.76,2,,0.65,1,,0.4,1,,0.6,2,,0.42,2,,0.01,1,,0.86,1,,0.13,2,,
8/1/2015 0:00,0,2,,2.9,2,,0.61,2,,0.65,1,,0.39,1,,0.44,2,,0.3,2,,0.01,1,,0.75,1,,0.13,2,,
8/2/2015 0:00,0,2,,2.5,2,,0.51,2,,0.7,1,,0.34,1,,0.48,2,,0.28,2,,0.01,1,,0.69,1,,0.15,2,,
8/3/2015 0:00,0,2,,2.5,2,,0.55,2,,0.78,1,,0.45,1,,0.59,2,,0.69,2,,0.01,1,,0.6,1,,0.11,2,,
8/4/2015 0:00,0,2,,2.5,2,,0.58,2,,0.63,1,,0.41,1,,0.6,2,,0.63,2,,0.02,1,,0.53,1,,0.09,2,,
8/5/2015 0:00,0,2,,2.5,2,,0.65,2,,0.64,1,,0.39,1,,0.65,2,,0.37,2,,0.02,1,,0.59,1,,0.4,2,,
8/6/2015 0:00,0,2,,2.5,2,,0.6,2,,0.61,1,,0.47,1,,0.61,2,,0.19,2,,0.02,1,,0.6,1,,0.13,2,,
8/7/2015 0:00,0,2,,2.4,2,,1.5,2,,0.58,1,,0.5,1,,0.53,2,,0.13,2,,0.02,1,,0.76,1,,0.08,2,,
8/8/2015 0:00,0,2,,2.2,2,,0.51,2,,0.52,1,,0.42,1,,0.61,2,,0.13,2,,0.02,1,,0.57,1,,0.13,2,,
8/9/2015 0:00,0,2,,2.2,2,,0.98,2,,0.54,1,,0.37,1,,0.44,2,,0.08,2,,0,1,,0.51,1,,0.18,2,,
8/10/2015 0:00,0,2,,2.3,2,,0.51,2,,0.57,1,,0.42,1,,0.49,2,,0.09,2,,0,1,,0.5,1,,0.23,2,,
8/11/2015 0:00,0,2,,2.3,2,,0.54,2,,0.56,1,,0.37,1,,0.69,2,,0.06,2,,0.01,1,,0.54,1,,0.04,2,,
8/12/2015 0:00,0,2,,2.5,2,,0.62,2,,0.58,1,,0.37,1,,0.46,2,,0.04,2,,0.03,1,,0.53,1,,0.08,2,,
8/13/2015 0:00,0,2,,2.6,2,,0.7,2,,0.63,1,,0.39,1,,0.47,2,,0.1,2,,0,1,,0.55,1,,0.07,2,,
8/14/2015 0:00,0,2,,2.6,2,,0.56,2,,0.61,1,,0.37,1,,0.64,2,,0.09,2,,0,1,,0.48,1,,0.06,2,,
8/15/2015 0:00,0,2,,2.6,2,,0.55,2,,0.57,1,,0.34,1,,0.45,2,,0.06,2,,0,1,,0.45,1,,0.15,2,,
8/16/2015 0:00,0,2,,2.5,2,,0.54,2,,0.64,1,,0.32,1,,0.51,2,,0.06,2,,0,1,,0.45,1,,0.27,2,,
8/17/2015 0:00,0,2,,2.5,2,,1.5,2,,0.71,1,,0.36,1,,0.75,2,,0.07,2,,0,1,,0.61,1,,0.37,2,,
8/18/2015 0:00,0,2,,2.6,2,,0.65,2,,0.75,1,,0.34,1,,0.54,2,,0.06,2,,0,1,,0.65,1,,0.42,2,,
8/19/2015 0:00,0,2,,2.6,2,,0.73,2,,0.74,1,,0.34,1,,0.6,2,,0.06,2,,0,1,,1.5,1,,0.39,2,,
8/20/2015 0:00,0,2,,2.9,2,,0.6,2,,0.74,1,,0.28,1,,0.62,2,,0.1,2,,0.01,1,,1.1,1,,0.45,2,,
8/21/2015 0:00,0,2,,2.6,2,,0.59,2,,0.73,1,,0.3,1,,0.47,2,,0.24,2,,0,1,,0.86,1,,0.48,2,,
8/22/2015 0:00,0,2,,2.7,2,,0.63,2,,0.66,1,,0.37,1,,0.5,2,,0.35,2,,0,1,,0.6,1,,0.54,2,,
8/23/2015 0:00,0,2,,2.6,2,,0.61,2,,0.6,1,,0.33,1,,0.87,2,,0.16,2,,0.01,1,,0.55,1,,0.45,2,,
8/24/2015 0:00,0,2,,2.7,2,,2.3,2,,0.59,1,,0.36,1,,0.51,2,,0.23,2,,0.01,2,,0.51,1,,0.64,2,,
8/25/2015 0:00,0,2,,2.7,2,,1.4,2,,0.59,1,,0.37,1,,0.59,2,,0.17,2,,0,1,,0.51,1,,0.87,2,,
8/26/2015 0:00,0,2,,2.6,2,,2.3,2,,0.59,1,,0.35,1,,0.82,2,,0.07,2,,0.01,1,,0.57,1,,1.09,2,,
8/27/2015 0:00,0,2,,2.6,2,,2.1,2,,0.54,1,,0.33,1,,0.5,2,,0.08,2,,0.01,1,,0.48,1,,3.55,2,,
8/28/2015 0:00,0,2,,2.6,2,,2.1,2,,0.53,1,,0.28,1,,0.67,2,,0.11,2,,0.01,1,,0.5,1,,0.65,2,,
8/29/2015 0:00,0,2,,2.7,2,,0.73,2,,0.52,1,,0.25,1,,0.59,2,,0.09,2,,0.01,1,,0.44,1,,0.61,2,,
8/30/2015 0:00,0,2,,2.8,2,,0.65,2,,0.54,1,,0.25,1,,0.41,2,,0.12,2,,0.01,1,,0.41,1,,0.73,2,,
8/31/2015 0:00,0,2,,2.7,2,,2.2,2,,0.54,1,,0.28,1,,0.38,2,,0.21,2,,0.01,1,,0.41,1,,0.86,2,,
9/1/2015 0:00,0,2,,2.7,2,,2.4,2,,0.51,70,,0.27,1,,0.71,2,,0.51,2,,0.01,1,,0.54,1,,0.21,2,,
9/2/2015 0:00,0,2,,3,2,,2.4,2,,0.55,70,,0.29,1,,0.71,2,,0.19,2,,0.01,1,,0.54,1,,0.2,2,,
9/3/2015 0:00,0,2,,2.8,2,,0.87,2,,0.57,70,,0.3,1,,0.97,2,,0.07,2,,0,2,,0.66,1,,0.2,2,,
9/4/2015 0:00,0,2,,2.7,2,,2.5,2,,0.54,70,,0.33,1,,1.1,2,,0.14,2,,0.01,1,,0.92,1,,0.22,2,,
9/5/2015 0:00,0,2,,2.6,2,,0.87,2,,0.54,70,,0.31,1,,0.91,2,,0.18,2,,0.01,1,,0.99,1,,0.29,2,,
9/6/2015 0:00,0,2,,2.7,2,,0.76,2,,0.56,70,,0.31,1,,0.86,2,,0.41,2,,0.01,1,,1.1,1,,0.33,2,,
9/7/2015 0:00,0,2,,2.8,2,,0.79,2,,0.57,70,,0.35,1,,1.07,2,,0.76,2,,0.01,1,,1.6,1,,0.48,2,,
9/8/2015 0:00,0,2,,2.8,2,,2.3,2,,0.54,70,,0.32,1,,0.95,2,,0.82,2,,0.01,1,,1.2,1,,1.29,2,,
9/9/2015 0:00,0,2,,48,2,,1.4,2,,0.82,70,,0.86,1,,1.11,2,,5.81,2,,0.26,1,,5.8,1,,0.18,2,,
9/10/2015 0:00,0,2,,6.7,2,,0.83,2,,1.3,70,,0.81,1,,1.19,2,,0.45,2,,0.01,1,,2.5,1,,0.26,2,,
9/11/2015 0:00,0,2,,2.8,2,,1,2,,0.75,70,,0.49,1,,1.08,2,,0.17,2,,0.01,1,,0.64,1,,0.66,2,,
9/12/2015 0:00,0,2,,2.7,2,,0.78,2,,1.2,70,,0.36,1,,0.95,2,,0.17,2,,0.01,1,,0.61,1,,0.33,2,,
9/13/2015 0:00,0,2,,2.9,2,,0.8,2,,1.2,70,,0.35,1,,1.05,2,,0.15,2,,0.01,1,,0.55,1,,0.3,70,,
9/14/2015 0:00,0,2,,2.8,2,,0.85,2,,1.3,70,,0.37,1,,0.86,2,,0.16,2,,0.01,1,,0.58,1,,0.3,70,,
